2019-09-27 12:03:48.345 | SUCCESS  | __main__:main:85 - RESP: success
2019-09-27 12:03:49.148 | INFO     | __main__:main:172 - Stock market cap percent
class StockMarketCapPercent { Sort=28, Code=2408, Name=南亞科, Percent=0.6761% }
class StockMarketCapPercent { Sort=62, Code=2409, Name=友達, Percent=0.2476% }
class StockMarketCapPercent { Sort=4, Code=2412, Name=中華電, Percent=2.6593% }
class StockMarketCapPercent { Sort=736, Code=2413, Name=環科, Percent=0.0068% }
class StockMarketCapPercent { Sort=608, Code=2414, Name=精技, Percent=0.0108% }
class StockMarketCapPercent { Sort=795, Code=2415, Name=錩新, Percent=0.0052% }
class StockMarketCapPercent { Sort=742, Code=2417, Name=圓剛, Percent=0.0065% }
class StockMarketCapPercent { Sort=551, Code=2419, Name=仲琦, Percent=0.0136% }
class StockMarketCapPercent { Sort=508, Code=2420, Name=新巨, Percent=0.0168% }
class StockMarketCapPercent { Sort=345, Code=2421, Name=建準, Percent=0.0300% }
class StockMarketCapPercent { Sort=581, Code=2423, Name=固緯, Percent=0.0119% }
class StockMarketCapPercent { Sort=867, Code=2424, Name=隴華, Percent=0.0029% }
class StockMarketCapPercent { Sort=651, Code=2425, Name=承啟, Percent=0.0091% }
class StockMarketCapPercent { Sort=538, Code=2426, Name=鼎元, Percent=0.0148% }
class StockMarketCapPercent { Sort=758, Code=2427, Name=三商電, Percent=0.0060% }
class StockMarketCapPercent { Sort=318, Code=2428, Name=興勤, Percent=0.0328% }
class StockMarketCapPercent { Sort=903, Code=2429, Name=銘旺科, Percent=0.0015% }
class StockMarketCapPercent { Sort=645, Code=2430, Name=燦坤, Percent=0.0094% }
class StockMarketCapPercent { Sort=851, Code=2431, Name=聯昌, Percent=0.0036% }
class StockMarketCapPercent { Sort=423, Code=2433, Name=互盛電, Percent=0.0219% }
class StockMarketCapPercent { Sort=532, Code=2436, Name=偉詮電, Percent=0.0153% }
class StockMarketCapPercent { Sort=895, Code=2438, Name=翔耀, Percent=0.0018% }
class StockMarketCapPercent { Sort=134, Code=2439, Name=美律, Percent=0.0943% }
class StockMarketCapPercent { Sort=852, Code=2440, Name=太空梭, Percent=0.0035% }
class StockMarketCapPercent { Sort=166, Code=2441, Name=超豐, Percent=0.0738% }
class StockMarketCapPercent { Sort=630, Code=2442, Name=新美齊, Percent=0.0100% }
class StockMarketCapPercent { Sort=906, Code=2443, Name=新利虹, Percent=0.0014% }
class StockMarketCapPercent { Sort=737, Code=2444, Name=兆勁, Percent=0.0067% }
class StockMarketCapPercent { Sort=161, Code=2448, Name=晶電, Percent=0.0789% }
class StockMarketCapPercent { Sort=99, Code=2449, Name=京元電子, Percent=0.1313% }
class StockMarketCapPercent { Sort=391, Code=2450, Name=神腦, Percent=0.0249% }
class StockMarketCapPercent { Sort=146, Code=2451, Name=創見, Percent=0.0893% }
class StockMarketCapPercent { Sort=796, Code=2453, Name=凌群, Percent=0.0051% }
class StockMarketCapPercent { Sort=6, Code=2454, Name=聯發科, Percent=1.8374% }
class StockMarketCapPercent { Sort=221, Code=2455, Name=全新, Percent=0.0543% }
class StockMarketCapPercent { Sort=201, Code=2456, Name=奇力新, Percent=0.0602% }
class StockMarketCapPercent { Sort=644, Code=2457, Name=飛宏, Percent=0.0094% }
class StockMarketCapPercent { Sort=158, Code=2458, Name=義隆, Percent=0.0814% }
class StockMarketCapPercent { Sort=576, Code=2459, Name=敦吉, Percent=0.0122% }
class StockMarketCapPercent { Sort=794, Code=2460, Name=建通, Percent=0.0052% }
class StockMarketCapPercent { Sort=572, Code=2461, Name=光群雷, Percent=0.0125% }
class StockMarketCapPercent { Sort=600, Code=2462, Name=良得電, Percent=0.0112% }
class StockMarketCapPercent { Sort=384, Code=2464, Name=盟立, Percent=0.0256% }
class StockMarketCapPercent { Sort=894, Code=2465, Name=麗臺, Percent=0.0019% }
class StockMarketCapPercent { Sort=516, Code=2466, Name=冠西電, Percent=0.0160% }
class StockMarketCapPercent { Sort=554, Code=2467, Name=志聖, Percent=0.0133% }
class StockMarketCapPercent { Sort=870, Code=2468, Name=華經, Percent=0.0028% }
class StockMarketCapPercent { Sort=871, Code=2471, Name=資通, Percent=0.0028% }
class StockMarketCapPercent { Sort=494, Code=2472, Name=立隆電, Percent=0.0174% }
class StockMarketCapPercent { Sort=33, Code=2474, Name=可成, Percent=0.5342% }
class StockMarketCapPercent { Sort=550, Code=2476, Name=鉅祥, Percent=0.0136% }
class StockMarketCapPercent { Sort=561, Code=2477, Name=美隆電, Percent=0.0129% }
class StockMarketCapPercent { Sort=422, Code=2478, Name=大毅, Percent=0.0220% }
class StockMarketCapPercent { Sort=503, Code=2480, Name=敦陽科, Percent=0.0171% }
class StockMarketCapPercent { Sort=328, Code=2481, Name=強茂, Percent=0.0318% }
class StockMarketCapPercent { Sort=892, Code=2482, Name=連宇, Percent=0.0021% }
class StockMarketCapPercent { Sort=721, Code=2483, Name=百容, Percent=0.0072% }
class StockMarketCapPercent { Sort=616, Code=2484, Name=希華, Percent=0.0105% }
class StockMarketCapPercent { Sort=402, Code=2485, Name=兆赫, Percent=0.0237% }
class StockMarketCapPercent { Sort=784, Code=2486, Name=一詮, Percent=0.0055% }
class StockMarketCapPercent { Sort=640, Code=2488, Name=漢平, Percent=0.0096% }
class StockMarketCapPercent { Sort=366, Code=2489, Name=瑞軒, Percent=0.0276% }
class StockMarketCapPercent { Sort=902, Code=2491, Name=吉祥全, Percent=0.0016% }
class StockMarketCapPercent { Sort=64, Code=2492, Name=華新科, Percent=0.2414% }
class StockMarketCapPercent { Sort=631, Code=2493, Name=揚博, Percent=0.0099% }
class StockMarketCapPercent { Sort=593, Code=2495, Name=普安, Percent=0.0114% }
class StockMarketCapPercent { Sort=826, Code=2496, Name=卓越, Percent=0.0042% }
class StockMarketCapPercent { Sort=666, Code=2497, Name=怡利電, Percent=0.0087% }
class StockMarketCapPercent { Sort=145, Code=2498, Name=宏達電, Percent=0.0895% }
class StockMarketCapPercent { Sort=641, Code=2499, Name=東貝, Percent=0.0096% }
class StockMarketCapPercent { Sort=165, Code=2501, Name=國建, Percent=0.0742% }
class StockMarketCapPercent { Sort=301, Code=2504, Name=國產, Percent=0.0349% }
class StockMarketCapPercent { Sort=373, Code=2505, Name=國揚, Percent=0.0266% }
class StockMarketCapPercent { Sort=543, Code=2506, Name=太設, Percent=0.0142% }
class StockMarketCapPercent { Sort=524, Code=2509, Name=全坤建, Percent=0.0157% }
class StockMarketCapPercent { Sort=214, Code=2511, Name=太子, Percent=0.0556% }
class StockMarketCapPercent { Sort=399, Code=2514, Name=龍邦, Percent=0.0241% }
class StockMarketCapPercent { Sort=292, Code=2515, Name=中工, Percent=0.0363% }
class StockMarketCapPercent { Sort=823, Code=2516, Name=新建, Percent=0.0043% }
class StockMarketCapPercent { Sort=245, Code=2520, Name=冠德, Percent=0.0466% }
class StockMarketCapPercent { Sort=300, Code=2524, Name=京城, Percent=0.0350% }
class StockMarketCapPercent { Sort=464, Code=2527, Name=宏璟, Percent=0.0190% }
class StockMarketCapPercent { Sort=623, Code=2528, Name=皇普, Percent=0.0102% }
class StockMarketCapPercent { Sort=547, Code=2530, Name=華建, Percent=0.0138% }
class StockMarketCapPercent { Sort=246, Code=2534, Name=宏盛, Percent=0.0465% }
class StockMarketCapPercent { Sort=485, Code=2535, Name=達欣工, Percent=0.0180% }
class StockMarketCapPercent { Sort=439, Code=2536, Name=宏普, Percent=0.0209% }
class StockMarketCapPercent { Sort=667, Code=2537, Name=聯上發, Percent=0.0087% }
class StockMarketCapPercent { Sort=525, Code=2538, Name=基泰, Percent=0.0156% }
class StockMarketCapPercent { Sort=263, Code=2539, Name=櫻花建, Percent=0.0418% }
class StockMarketCapPercent { Sort=601, Code=2540, Name=愛山林, Percent=0.0110% }
class StockMarketCapPercent { Sort=82, Code=2542, Name=興富發, Percent=0.1816% }
class StockMarketCapPercent { Sort=787, Code=2543, Name=皇昌, Percent=0.0054% }
class StockMarketCapPercent { Sort=329, Code=2545, Name=皇翔, Percent=0.0317% }
class StockMarketCapPercent { Sort=579, Code=2546, Name=根基, Percent=0.0120% }
class StockMarketCapPercent { Sort=311, Code=2547, Name=日勝生, Percent=0.0340% }
class StockMarketCapPercent { Sort=174, Code=2548, Name=華固, Percent=0.0701% }
class StockMarketCapPercent { Sort=408, Code=2597, Name=潤弘, Percent=0.0230% }
class StockMarketCapPercent { Sort=400, Code=2601, Name=益航, Percent=0.0240% }
class StockMarketCapPercent { Sort=81, Code=2603, Name=長榮, Percent=0.1824% }
class StockMarketCapPercent { Sort=352, Code=2605, Name=新興, Percent=0.0297% }
class StockMarketCapPercent { Sort=143, Code=2606, Name=裕民, Percent=0.0918% }
class StockMarketCapPercent { Sort=252, Code=2607, Name=榮運, Percent=0.0450% }
class StockMarketCapPercent { Sort=220, Code=2608, Name=嘉里大榮, Percent=0.0546% }
class StockMarketCapPercent { Sort=230, Code=2609, Name=陽明, Percent=0.0517% }
class StockMarketCapPercent { Sort=90, Code=2610, Name=華航, Percent=0.1575% }
class StockMarketCapPercent { Sort=822, Code=2611, Name=志信, Percent=0.0043% }
class StockMarketCapPercent { Sort=438, Code=2612, Name=中航, Percent=0.0211% }
class StockMarketCapPercent { Sort=748, Code=2613, Name=中櫃, Percent=0.0063% }
class StockMarketCapPercent { Sort=501, Code=2614, Name=東森, Percent=0.0172% }
class StockMarketCapPercent { Sort=98, Code=2615, Name=萬海, Percent=0.1326% }
class StockMarketCapPercent { Sort=565, Code=2616, Name=山隆, Percent=0.0128% }
class StockMarketCapPercent { Sort=372, Code=2617, Name=台航, Percent=0.0267% }
class StockMarketCapPercent { Sort=72, Code=2618, Name=長榮航, Percent=0.2097% }
class StockMarketCapPercent { Sort=720, Code=2630, Name=亞航, Percent=0.0072% }
class StockMarketCapPercent { Sort=53, Code=2633, Name=台灣高鐵, Percent=0.3133% }
class StockMarketCapPercent { Sort=138, Code=2634, Name=漢翔, Percent=0.0932% }
class StockMarketCapPercent { Sort=665, Code=2636, Name=台驊投控, Percent=0.0087% }
class StockMarketCapPercent { Sort=187, Code=2637, Name=慧洋-KY, Percent=0.0641% }
class StockMarketCapPercent { Sort=686, Code=2642, Name=宅配通, Percent=0.0081% }
class StockMarketCapPercent { Sort=467, Code=2701, Name=萬企, Percent=0.0187% }
class StockMarketCapPercent { Sort=749, Code=2702, Name=華園, Percent=0.0063% }
class StockMarketCapPercent { Sort=393, Code=2704, Name=國賓, Percent=0.0248% }
class StockMarketCapPercent { Sort=706, Code=2705, Name=六福, Percent=0.0076% }
class StockMarketCapPercent { Sort=411, Code=2706, Name=第一店, Percent=0.0230% }
class StockMarketCapPercent { Sort=183, Code=2707, Name=晶華, Percent=0.0656% }
class StockMarketCapPercent { Sort=492, Code=2712, Name=遠雄來, Percent=0.0175% }
class StockMarketCapPercent { Sort=658, Code=2722, Name=夏都, Percent=0.0088% }
class StockMarketCapPercent { Sort=149, Code=2723, Name=美食-KY, Percent=0.0849% }
class StockMarketCapPercent { Sort=476, Code=2727, Name=王品, Percent=0.0184% }
class StockMarketCapPercent { Sort=502, Code=2731, Name=雄獅, Percent=0.0171% }
class StockMarketCapPercent { Sort=659, Code=2739, Name=寒舍, Percent=0.0088% }
class StockMarketCapPercent { Sort=580, Code=2748, Name=雲品, Percent=0.0120% }
class StockMarketCapPercent { Sort=31, Code=2801, Name=彰銀, Percent=0.6343% }
class StockMarketCapPercent { Sort=114, Code=2809, Name=京城銀, Percent=0.1104% }
class StockMarketCapPercent { Sort=95, Code=2812, Name=台中銀, Percent=0.1376% }
class StockMarketCapPercent { Sort=552, Code=2816, Name=旺旺保, Percent=0.0135% }
class StockMarketCapPercent { Sort=191, Code=2820, Name=華票, Percent=0.0623% }
class StockMarketCapPercent { Sort=49, Code=2823, Name=中壽, Percent=0.3453% }
class StockMarketCapPercent { Sort=410, Code=2832, Name=台產, Percent=0.0230% }
class StockMarketCapPercent { Sort=57, Code=2834, Name=臺企銀, Percent=0.2597% }
class StockMarketCapPercent { Sort=330, Code=2836, Name=高雄銀, Percent=0.0317% }
class StockMarketCapPercent { Sort=142, Code=2838, Name=聯邦銀, Percent=0.0921% }
class StockMarketCapPercent { Sort=450, Code=2841, Name=台開, Percent=0.0202% }
class StockMarketCapPercent { Sort=108, Code=2845, Name=遠東銀, Percent=0.1224% }
class StockMarketCapPercent { Sort=182, Code=2849, Name=安泰銀, Percent=0.0659% }
class StockMarketCapPercent { Sort=287, Code=2850, Name=新產, Percent=0.0373% }
class StockMarketCapPercent { Sort=316, Code=2851, Name=中再保, Percent=0.0331% }
class StockMarketCapPercent { Sort=553, Code=2852, Name=第一保, Percent=0.0135% }
class StockMarketCapPercent { Sort=218, Code=2855, Name=統一證, Percent=0.0550% }
class StockMarketCapPercent { Sort=163, Code=2867, Name=三商壽, Percent=0.0783% }
class StockMarketCapPercent { Sort=23, Code=2880, Name=華南金, Percent=0.7637% }
class StockMarketCapPercent { Sort=11, Code=2881, Name=富邦金, Percent=1.4048% }
class StockMarketCapPercent { Sort=10, Code=2882, Name=國泰金, Percent=1.5864% }
class StockMarketCapPercent { Sort=43, Code=2883, Name=開發金, Percent=0.4278% }
class StockMarketCapPercent { Sort=20, Code=2884, Name=玉山金, Percent=0.9227% }
class StockMarketCapPercent { Sort=29, Code=2885, Name=元大金, Percent=0.6634% }
class StockMarketCapPercent { Sort=14, Code=2886, Name=兆豐金, Percent=1.2297% }
class StockMarketCapPercent { Sort=40, Code=2887, Name=台新金, Percent=0.4491% }
class StockMarketCapPercent { Sort=48, Code=2888, Name=新光金, Percent=0.3547% }
class StockMarketCapPercent { Sort=141, Code=2889, Name=國票金, Percent=0.0927% }
class StockMarketCapPercent { Sort=44, Code=2890, Name=永豐金, Percent=0.4200% }
class StockMarketCapPercent { Sort=13, Code=2891, Name=中信金, Percent=1.2478% }
class StockMarketCapPercent { Sort=21, Code=2892, Name=第一金, Percent=0.8426% }
class StockMarketCapPercent { Sort=210, Code=2897, Name=王道銀行, Percent=0.0579% }
class StockMarketCapPercent { Sort=788, Code=2901, Name=欣欣, Percent=0.0053% }
class StockMarketCapPercent { Sort=119, Code=2903, Name=遠百, Percent=0.1054% }
class StockMarketCapPercent { Sort=793, Code=2904, Name=匯僑, Percent=0.0052% }
class StockMarketCapPercent { Sort=240, Code=2905, Name=三商, Percent=0.0474% }
class StockMarketCapPercent { Sort=710, Code=2906, Name=高林, Percent=0.0075% }
class StockMarketCapPercent { Sort=307, Code=2908, Name=特力, Percent=0.0342% }
class StockMarketCapPercent { Sort=489, Code=2910, Name=統領, Percent=0.0177% }
class StockMarketCapPercent { Sort=836, Code=2911, Name=麗嬰房, Percent=0.0039% }
class StockMarketCapPercent { Sort=19, Code=2912, Name=統一超, Percent=0.9547% }
class StockMarketCapPercent { Sort=306, Code=2913, Name=農林, Percent=0.0345% }
class StockMarketCapPercent { Sort=107, Code=2915, Name=潤泰全, Percent=0.1238% }
class StockMarketCapPercent { Sort=102, Code=2923, Name=鼎固-KY, Percent=0.1303% }
class StockMarketCapPercent { Sort=387, Code=2929, Name=淘帝-KY, Percent=0.0254% }
class StockMarketCapPercent { Sort=783, Code=2936, Name=客思達-KY, Percent=0.0055% }
class StockMarketCapPercent { Sort=527, Code=2939, Name=凱羿-KY, Percent=0.0155% }
class StockMarketCapPercent { Sort=855, Code=3002, Name=歐格, Percent=0.0034% }
class StockMarketCapPercent { Sort=456, Code=3003, Name=健和興, Percent=0.0195% }
class StockMarketCapPercent { Sort=493, Code=3004, Name=豐達科, Percent=0.0174% }
class StockMarketCapPercent { Sort=148, Code=3005, Name=神基, Percent=0.0863% }
class StockMarketCapPercent { Sort=354, Code=3006, Name=晶豪科, Percent=0.0289% }
class StockMarketCapPercent { Sort=8, Code=3008, Name=大立光, Percent=1.6411% }
class StockMarketCapPercent { Sort=276, Code=3010, Name=華立, Percent=0.0389% }
class StockMarketCapPercent { Sort=878, Code=3011, Name=今皓, Percent=0.0025% }
class StockMarketCapPercent { Sort=719, Code=3013, Name=晟銘電, Percent=0.0072% }
class StockMarketCapPercent { Sort=479, Code=3014, Name=聯陽, Percent=0.0182% }
class StockMarketCapPercent { Sort=594, Code=3015, Name=全漢, Percent=0.0113% }
class StockMarketCapPercent { Sort=262, Code=3016, Name=嘉晶, Percent=0.0423% }
class StockMarketCapPercent { Sort=244, Code=3017, Name=奇鋐, Percent=0.0469% }
class StockMarketCapPercent { Sort=774, Code=3018, Name=同開, Percent=0.0057% }
class StockMarketCapPercent { Sort=164, Code=3019, Name=亞光, Percent=0.0758% }
class StockMarketCapPercent { Sort=807, Code=3021, Name=鴻名, Percent=0.0048% }
class StockMarketCapPercent { Sort=127, Code=3023, Name=信邦, Percent=0.0991% }
class StockMarketCapPercent { Sort=773, Code=3024, Name=憶聲, Percent=0.0057% }
class StockMarketCapPercent { Sort=797, Code=3025, Name=星通, Percent=0.0051% }
class StockMarketCapPercent { Sort=250, Code=3026, Name=禾伸堂, Percent=0.0454% }
class StockMarketCapPercent { Sort=886, Code=3027, Name=盛達, Percent=0.0023% }
class StockMarketCapPercent { Sort=544, Code=3028, Name=增你強, Percent=0.0141% }
class StockMarketCapPercent { Sort=560, Code=3029, Name=零壹, Percent=0.0130% }
class StockMarketCapPercent { Sort=296, Code=3030, Name=德律, Percent=0.0357% }
class StockMarketCapPercent { Sort=684, Code=3031, Name=佰鴻, Percent=0.0082% }
class StockMarketCapPercent { Sort=685, Code=3032, Name=偉訓, Percent=0.0081% }
class StockMarketCapPercent { Sort=443, Code=3033, Name=威健, Percent=0.0207% }
class StockMarketCapPercent { Sort=47, Code=3034, Name=聯詠, Percent=0.3560% }
class StockMarketCapPercent { Sort=255, Code=3035, Name=智原, Percent=0.0444% }
class StockMarketCapPercent { Sort=172, Code=3036, Name=文曄, Percent=0.0710% }
class StockMarketCapPercent { Sort=79, Code=3037, Name=欣興, Percent=0.1848% }
class StockMarketCapPercent { Sort=639, Code=3038, Name=全台, Percent=0.0096% }
class StockMarketCapPercent { Sort=772, Code=3040, Name=遠見, Percent=0.0058% }
class StockMarketCapPercent { Sort=602, Code=3041, Name=揚智, Percent=0.0110% }
class StockMarketCapPercent { Sort=277, Code=3042, Name=晶技, Percent=0.0388% }
class StockMarketCapPercent { Sort=78, Code=3044, Name=健鼎, Percent=0.1876% }
class StockMarketCapPercent { Sort=15, Code=3045, Name=台灣大, Percent=1.2094% }
class StockMarketCapPercent { Sort=887, Code=3046, Name=建碁, Percent=0.0023% }
class StockMarketCapPercent { Sort=750, Code=3047, Name=訊舟, Percent=0.0063% }
class StockMarketCapPercent { Sort=612, Code=3048, Name=益登, Percent=0.0106% }
class StockMarketCapPercent { Sort=295, Code=3049, Name=和鑫, Percent=0.0358% }
class StockMarketCapPercent { Sort=803, Code=3050, Name=鈺德, Percent=0.0050% }
class StockMarketCapPercent { Sort=716, Code=3052, Name=夆典, Percent=0.0073% }
class StockMarketCapPercent { Sort=718, Code=3054, Name=立萬利, Percent=0.0072% }
class StockMarketCapPercent { Sort=707, Code=3055, Name=蔚華科, Percent=0.0076% }
class StockMarketCapPercent { Sort=514, Code=3056, Name=總太, Percent=0.0162% }
class StockMarketCapPercent { Sort=850, Code=3057, Name=喬鼎, Percent=0.0036% }
class StockMarketCapPercent { Sort=841, Code=3058, Name=立德, Percent=0.0038% }
class StockMarketCapPercent { Sort=431, Code=3059, Name=華晶科, Percent=0.0215% }
class StockMarketCapPercent { Sort=755, Code=3060, Name=銘異, Percent=0.0061% }
class StockMarketCapPercent { Sort=519, Code=3062, Name=建漢, Percent=0.0159% }
class StockMarketCapPercent { Sort=371, Code=3090, Name=日電貿, Percent=0.0267% }
class StockMarketCapPercent { Sort=815, Code=3094, Name=聯傑, Percent=0.0045% }
class StockMarketCapPercent { Sort=490, Code=3130, Name=一零四, Percent=0.0176% }
class StockMarketCapPercent { Sort=751, Code=3149, Name=正達, Percent=0.0062% }
class StockMarketCapPercent { Sort=717, Code=3164, Name=景岳, Percent=0.0073% }
class StockMarketCapPercent { Sort=682, Code=3167, Name=大量, Percent=0.0082% }
class StockMarketCapPercent { Sort=216, Code=3189, Name=景碩, Percent=0.0554% }
class StockMarketCapPercent { Sort=635, Code=3209, Name=全科, Percent=0.0098% }
class StockMarketCapPercent { Sort=866, Code=3229, Name=晟鈦, Percent=0.0030% }
class StockMarketCapPercent { Sort=68, Code=3231, Name=緯創, Percent=0.2226% }
class StockMarketCapPercent { Sort=567, Code=3257, Name=虹冠電, Percent=0.0126% }
class StockMarketCapPercent { Sort=526, Code=3266, Name=昇陽, Percent=0.0155% }
class StockMarketCapPercent { Sort=816, Code=3296, Name=勝德, Percent=0.0045% }
class StockMarketCapPercent { Sort=679, Code=3305, Name=昇貿, Percent=0.0085% }
class StockMarketCapPercent { Sort=896, Code=3308, Name=聯德, Percent=0.0018% }
class StockMarketCapPercent { Sort=689, Code=3311, Name=閎暉, Percent=0.0081% }
class StockMarketCapPercent { Sort=766, Code=3312, Name=弘憶股, Percent=0.0059% }
class StockMarketCapPercent { Sort=831, Code=3321, Name=同泰, Percent=0.0041% }
class StockMarketCapPercent { Sort=385, Code=3338, Name=泰碩, Percent=0.0256% }
class StockMarketCapPercent { Sort=699, Code=3346, Name=麗清, Percent=0.0078% }
class StockMarketCapPercent { Sort=653, Code=3356, Name=奇偶, Percent=0.0090% }
class StockMarketCapPercent { Sort=180, Code=3376, Name=新日興, Percent=0.0675% }
class StockMarketCapPercent { Sort=308, Code=3380, Name=明泰, Percent=0.0341% }
class StockMarketCapPercent { Sort=100, Code=3406, Name=玉晶光, Percent=0.1312% }
class StockMarketCapPercent { Sort=347, Code=3413, Name=京鼎, Percent=0.0299% }
class StockMarketCapPercent { Sort=633, Code=3416, Name=融程電, Percent=0.0099% }
class StockMarketCapPercent { Sort=740, Code=3419, Name=譁裕, Percent=0.0066% }
class StockMarketCapPercent { Sort=864, Code=3432, Name=台端, Percent=0.0030% }
class StockMarketCapPercent { Sort=725, Code=3437, Name=榮創, Percent=0.0071% }
class StockMarketCapPercent { Sort=125, Code=3443, Name=創意, Percent=0.0999% }
class StockMarketCapPercent { Sort=379, Code=3450, Name=聯鈞, Percent=0.0262% }
class StockMarketCapPercent { Sort=363, Code=3454, Name=晶睿, Percent=0.0279% }
class StockMarketCapPercent { Sort=69, Code=3481, Name=群創, Percent=0.2197% }
class StockMarketCapPercent { Sort=882, Code=3494, Name=誠研, Percent=0.0024% }
class StockMarketCapPercent { Sort=472, Code=3501, Name=維熹, Percent=0.0186% }
class StockMarketCapPercent { Sort=343, Code=3504, Name=揚明光, Percent=0.0303% }
class StockMarketCapPercent { Sort=418, Code=3515, Name=華擎, Percent=0.0224% }
class StockMarketCapPercent { Sort=775, Code=3518, Name=柏騰, Percent=0.0057% }
class StockMarketCapPercent { Sort=700, Code=3528, Name=安馳, Percent=0.0078% }
class StockMarketCapPercent { Sort=413, Code=3530, Name=晶相光, Percent=0.0226% }
class StockMarketCapPercent { Sort=104, Code=3532, Name=台勝科, Percent=0.1250% }
class StockMarketCapPercent { Sort=157, Code=3533, Name=嘉澤, Percent=0.0814% }
class StockMarketCapPercent { Sort=732, Code=3535, Name=晶彩科, Percent=0.0068% }
class StockMarketCapPercent { Sort=891, Code=3536, Name=誠創, Percent=0.0021% }
class StockMarketCapPercent { Sort=433, Code=3545, Name=敦泰, Percent=0.0214% }
class StockMarketCapPercent { Sort=838, Code=3550, Name=聯穎, Percent=0.0038% }
class StockMarketCapPercent { Sort=709, Code=3557, Name=嘉威, Percent=0.0075% }
class StockMarketCapPercent { Sort=248, Code=3563, Name=牧德, Percent=0.0456% }
class StockMarketCapPercent { Sort=223, Code=3576, Name=聯合再生, Percent=0.0539% }
class StockMarketCapPercent { Sort=522, Code=3583, Name=辛耘, Percent=0.0157% }
class StockMarketCapPercent { Sort=853, Code=3588, Name=通嘉, Percent=0.0035% }
class StockMarketCapPercent { Sort=799, Code=3591, Name=艾笛森, Percent=0.0051% }
class StockMarketCapPercent { Sort=908, Code=3593, Name=力銘, Percent=0.0013% }
class StockMarketCapPercent { Sort=190, Code=3596, Name=智易, Percent=0.0636% }
class StockMarketCapPercent { Sort=661, Code=3605, Name=宏致, Percent=0.0088% }
class StockMarketCapPercent { Sort=733, Code=3607, Name=谷崧, Percent=0.0068% }
class StockMarketCapPercent { Sort=419, Code=3617, Name=碩天, Percent=0.0224% }
class StockMarketCapPercent { Sort=649, Code=3622, Name=洋華, Percent=0.0092% }
class StockMarketCapPercent { Sort=460, Code=3645, Name=達邁, Percent=0.0193% }
class StockMarketCapPercent { Sort=215, Code=3653, Name=健策, Percent=0.0556% }
class StockMarketCapPercent { Sort=380, Code=3661, Name=世芯-KY, Percent=0.0259% }
class StockMarketCapPercent { Sort=160, Code=3665, Name=貿聯-KY, Percent=0.0803% }
class StockMarketCapPercent { Sort=791, Code=3669, Name=圓展, Percent=0.0053% }
class StockMarketCapPercent { Sort=169, Code=3673, Name=TPK-KY, Percent=0.0726% }
class StockMarketCapPercent { Sort=662, Code=3679, Name=新至陞, Percent=0.0087% }
class StockMarketCapPercent { Sort=155, Code=3682, Name=亞太電, Percent=0.0822% }
class StockMarketCapPercent { Sort=681, Code=3694, Name=海華, Percent=0.0084% }
class StockMarketCapPercent { Sort=427, Code=3698, Name=隆達, Percent=0.0218% }
class StockMarketCapPercent { Sort=677, Code=3701, Name=大眾控, Percent=0.0085% }
class StockMarketCapPercent { Sort=71, Code=3702, Name=大聯大, Percent=0.2099% }
class StockMarketCapPercent { Sort=279, Code=3703, Name=欣陸, Percent=0.0387% }
class StockMarketCapPercent { Sort=327, Code=3704, Name=合勤控, Percent=0.0318% }
class StockMarketCapPercent { Sort=304, Code=3705, Name=永信, Percent=0.0346% }
class StockMarketCapPercent { Sort=137, Code=3706, Name=神達, Percent=0.0935% }
class StockMarketCapPercent { Sort=405, Code=3708, Name=上緯投控, Percent=0.0231% }
class StockMarketCapPercent { Sort=18, Code=3711, Name=日月光投控, Percent=0.9709% }
class StockMarketCapPercent { Sort=523, Code=3712, Name=永崴投控, Percent=0.0157% }
class StockMarketCapPercent { Sort=430, Code=4104, Name=佳醫, Percent=0.0215% }
class StockMarketCapPercent { Sort=743, Code=4106, Name=雃博, Percent=0.0064% }
class StockMarketCapPercent { Sort=634, Code=4108, Name=懷特, Percent=0.0098% }
class StockMarketCapPercent { Sort=394, Code=4119, Name=旭富, Percent=0.0248% }
class StockMarketCapPercent { Sort=800, Code=4133, Name=亞諾法, Percent=0.0051% }
class StockMarketCapPercent { Sort=217, Code=4137, Name=麗豐-KY, Percent=0.0552% }
class StockMarketCapPercent { Sort=690, Code=4141, Name=龍燈-KY, Percent=0.0081% }
class StockMarketCapPercent { Sort=359, Code=4142, Name=國光生, Percent=0.0286% }
class StockMarketCapPercent { Sort=727, Code=4144, Name=康聯-KY, Percent=0.0070% }
class StockMarketCapPercent { Sort=632, Code=4148, Name=全宇生技-KY, Percent=0.0099% }
class StockMarketCapPercent { Sort=698, Code=4155, Name=訊映, Percent=0.0079% }
class StockMarketCapPercent { Sort=459, Code=4164, Name=承業醫, Percent=0.0193% }
class StockMarketCapPercent { Sort=458, Code=4190, Name=佐登-KY, Percent=0.0195% }
class StockMarketCapPercent { Sort=437, Code=4306, Name=炎洲, Percent=0.0211% }
class StockMarketCapPercent { Sort=337, Code=4414, Name=如興, Percent=0.0311% }
class StockMarketCapPercent { Sort=361, Code=4426, Name=利勤, Percent=0.0280% }
class StockMarketCapPercent { Sort=232, Code=4438, Name=廣越, Percent=0.0509% }
class StockMarketCapPercent { Sort=549, Code=4526, Name=東台, Percent=0.0136% }
class StockMarketCapPercent { Sort=291, Code=4532, Name=瑞智, Percent=0.0365% }
